% Model:              fourpoints.mph
% Version:            COMSOL 6.0.0.405
% Date:               Jul 25 2022, 15:58
% Dimension:          3
% Nodes:              11057
% Expressions:        1
% Description:        Multislice
% x                       y                        z                        Electric potential
-0.004148688555068702     -0.009766435823385584    5.421010862427522E-20    0.042406066040970594
-0.003216067991554189     -0.012188768524163202    0                        0.03704400373876718
-0.0028990544052904643    -0.008184585886993195    4.0657581468206416E-20   0.049832267409227866
-0.002551361455976952     -0.008803652953457761    -1.3552527156068805E-20  0.04789476913897847
-0.0026967763134188184    -0.008544741895886308    1.3552527156068805E-20   0.04875225851257492
-0.0030423803797629775    -0.009152015240637716    0                        0.04586097594060954
-0.002908710408377818     -0.009146601446368216    0                        0.04603503446212859
-0.003945207229836976     -0.00918858081162298     -5.421010862427522E-20   0.044312187738902054
-0.003475753763452458     -0.00785540668357615     -6.776263578034403E-21   0.049985901339339715
-0.004279742074330056     -0.010598429997237226    1.0842021724855044E-19   0.039719818065016975
-0.004383070439506266     -0.011254410838535962    -5.421010862427522E-20   0.03821699395650825
-0.01079720892045075      -0.021621800106069948    -1.0842021724855044E-19  0.023759834993293587
-0.00968250695699252      -0.022748114933850205    0                        0.023490277711936514
-0.008948639212658734     -0.023489628046026372    1.0842021724855044E-19   0.023252502075564733
-0.007891015466548093     -0.02455827002074875     1.0842021724855044E-19   0.02295567974869253
-0.00822535675916431      -0.022149089752791857    -5.421010862427522E-20   0.02420812900792193
-0.008148281781701593     -0.02200623828689527     -2.710505431213761E-20   0.024294577951734245
-0.008070078806388329     -0.022085255973738307    0                        0.024272808940451272
-0.009833699466938878     -0.020660020289610285    -2.710505431213761E-20   0.024657005761400543
-0.011473998447436948     -0.02093795984695166     -1.0842021724855044E-19  0.023952837245973607
-0.009861570296832756     -0.020275100886839762    -1.0842021724855044E-19  0.02484577489017937
-0.010130181389458374     -0.020385525199058334    -2.710505431213761E-20   0.024714057743720527
-0.00808437632423006      -0.02188779532941252     0                        0.024393592325246093
-0.009651120305285674     -0.02018858623345804     0                        0.024973526165057835
-0.008053967314618625     -0.022307769110711636    -8.131516293641283E-20   0.02416813666558674
-0.008249142146228565     -0.019612241926727864    -1.0842021724855044E-19  0.025681988132380214
-0.005556154446894397     -0.025665200993661045    0                        0.022800955763990365
-0.005634604801714764     -0.025735698279520335    0                        0.022752362092861914
-0.003439186623920848     -0.02376284521575774     0                        0.024007003229299134
-0.003959363207522164     -0.024230287809171372    0                        0.023658708209465158
-0.0022841216133295647    -0.02272487733882241     0                        0.024685400529800856
-0.003506027257647952     -0.01960628453846894     1.6263032587282567E-19   0.02685887404991067
-0.0038642618849869625    -0.01978969546875198     -1.6263032587282567E-19  0.02661427855870316
-0.004085243321141563     -0.01812798786813326     0                        0.028128695583941443
-0.002715468280000537     -0.021623978414759458    1.0842021724855044E-19   0.025390500924547747
-0.0038134002025059493    -0.020172158565334566    5.421010862427522E-20    0.02636231623416685
-0.003323630213778521     -0.0200718050231822      1.0842021724855044E-19   0.026490863434241854
-0.0035626492929747146    -0.022057722798606183    1.0842021724855044E-19   0.024972656381127306
-0.0051436572947398855    -0.020444727351196366    0                        0.025914818818535048
-0.00590589571960164      -0.020834982362667027    0                        0.02546066999294943
-0.005936198101839851     -0.02060711843093449     0                        0.0256379674507998
-0.00465572333537273      -0.019376699247835173    5.421010862427522E-20    0.026788583788967552
-0.006207508311613888     -0.018566955032812825    -1.0842021724855044E-19  0.027065824559480922
-0.00622799335286725      -0.02066690708213365     5.421010862427522E-20    0.025514463346785237
-0.006909883787264752     -0.018926561083054325    0                        0.02660977004696903
-0.00543435867586834      -0.021081037324648076    0                        0.025378124206176085
-0.004296586235295367     -0.01758859066217843     0                        0.028566609263071596
-0.006833982630438949     -0.023947609920366333    0                        0.02344098490916238
-0.005726832379761404     -0.02330799640967747     0                        0.02393689348833969
-0.004363524501012407     -0.022520397673243278    -1.0842021724855044E-19  0.02459501647795906
-0.005878293884706852     -0.021216186720180844    -5.421010862427522E-20   0.025240455464201235
-0.0073315841931019966    -0.021658619090497017    -2.710505431213761E-20   0.024693312350960735
-0.00790323494705985      -0.02217231755248261     2.981555974335137E-19    0.024261927225377317
-0.004027272119612371     -0.013865067132415611    0                        0.033478107440191335
-0.006188167416950223     -0.01470188642442263     0                        0.03108985717405767
-0.004021013568896873     -0.013778536722406198    0                        0.0335938477842682
-0.006026519126634527     -0.01492656391029438     2.710505431213761E-20    0.03089681390157517
-0.0041587999020961195    -0.015683563692292315    -1.0842021724855044E-19  0.030778123199017862
-0.004279658773845906     -0.017354552424537702    0                        0.02881555521232204
-0.005171460349582659     -0.01611502347225691     1.0842021724855044E-19   0.029796534735161202
-0.006404475437097969     -0.015127239166691774    0                        0.03055338239684944
-0.008403507181685905     -0.015645766487885245    0                        0.028894904322309563
-0.006379610197727151     -0.014783453607455047    0                        0.030903221421126812
-0.008120897280475813     -0.016038570407817462    -5.421010862427522E-20   0.028674487080642273
-0.00635676190879993      -0.014467554304443884    2.710505431213761E-20    0.031322687529328
-0.004126836268149673     -0.013735646035619699    0                        0.03359445894379316
-0.00869826113542806      -0.015236083359482164    0                        0.029179850291474907
-0.006800044075696825     -0.014613048789757544    0                        0.030863094459749947
-0.006517396530926397     -0.016688480577341167    -1.0842021724855044E-19  0.028734888761736434
-0.008738206826557429     -0.015788370492503898    -5.421010862427522E-20   0.02862320706982556
-0.004608070315527738     -0.01746234396635079     -2.710505431213761E-20   0.028589932548247682
-0.009473251883243976     -0.015490451543895393    0                        0.028478653922284047
-0.017663948886618465     -0.019604347904822815    -5.421010862427522E-20   0.022702899811726067
-0.014953203073180906     -0.016493222277762       1.3552527156068805E-20   0.0249940849618338
-0.01501178743118333      -0.016466646060131623    -1.3552527156068805E-20  0.024976828906608458
-0.015519790065386282     -0.017900530798917895    0                        0.024046704801994657
-0.014903971807592781     -0.016515555557038267    -1.3552527156068805E-20  0.024996925965277073
-0.014186478906717006     -0.01684103915252524     0                        0.025255972459118405
-0.01666826569538663      -0.01825349476201645     5.421010862427522E-20    0.02349234608766751
-0.017357877848018392     -0.019743194020228814    0                        0.02270930190987515
-0.013492932292133228     -0.01715565975082943     -8.131516293641283E-20   0.025342111452419498
-0.013672873734547826     -0.01733291326258064     -6.776263578034403E-20   0.025157423044474436
-0.01594724063295266      -0.018861867111563152    5.421010862427522E-20    0.023477100426071495
-0.01486171701710434      -0.01642052453459508     0                        0.02505704639708607
-0.012897666934984411     -0.015816907981835594    0                        0.026348394197238632
-0.0147829135771079       -0.016396305671120427    0                        0.025108523336075335
-0.013972611865482269     -0.017628173962955927    1.3552527156068805E-20   0.024900666617629567
-0.011787521616269102     -0.015475724171684621    1.0842021724855044E-19   0.02721027789253595
-0.011121766648030877     -0.015816307204650954    2.1684043449710089E-19   0.02730951959097146
-0.011062833341311081     -0.014939282383234484    2.1684043449710089E-19   0.028035662654367303
-0.01358154929158173      -0.01737963248699989     -1.0842021724855044E-19  0.025169575134559037
-0.013363687853464517     -0.017241169726824514    -1.3552527156068805E-20  0.025349115393760904
-0.016135648983170197     -0.019615570273176182    -5.421010862427522E-20   0.02312100577866377
-0.01429352421872541      -0.01942321770178924     -4.0657581468206416E-20  0.023826861200385005
-0.014327004802514592     -0.019610493485023802    -3.3881317890172014E-20  0.023749786363095753
-0.006375580183653168     -0.013598673302269125    2.1684043449710089E-19   0.03236186491298383
-0.008714280131626836     -0.014496451189180935    0                        0.029825019762814375
-0.0063896063068626125    -0.012951056446532144    5.421010862427522E-20    0.03335690496337645
-0.008726219824086848     -0.013945169414883312    0                        0.03049358853475111
-0.007719405341555292     -0.013516819871225196    -1.0842021724855044E-19  0.03165999756262004
-0.009858206993368278     -0.01442677371816006     -2.1684043449710089E-19  0.02923423072212112
-0.014612183651626809     -0.021532001660286387    0                        0.022841614606351996
-0.013990938350994532     -0.01939690502769077     -6.776263578034403E-20   0.02394881160903502
-0.014094115241538162     -0.019405877224296403    2.574980159653073E-19    0.023905324841917545
-0.013959010165268439     -0.019287174198726276    -2.710505431213761E-20   0.024032921392309885
-0.014111176539973971     -0.019473322918201637    2.303929616531697E-19    0.023867066244354945
-0.011983365514443033     -0.01922232777405605     -5.421010862427522E-20   0.024751397854034483
-0.012181021144815361     -0.02000368806705444     1.0842021724855044E-19   0.024256423463780923
-0.011439885933427103     -0.017073877138669043    0                        0.026288542112714496
-0.01165139389642312      -0.017909997635852697    -1.0842021724855044E-19  0.025657122163758837
-0.008930083782486158     -0.016882510665527664    0                        0.027416369747202164
-0.007318629732281414     -0.017098700348460925    -1.0842021724855044E-19  0.027994257470452557
-0.006606099580113089     -0.017194292070519698    4.3368086899420177E-19   0.028127904281420237
-0.006726542584481525     -0.017881094344410958    2.1684043449710089E-19   0.02755061231584254
-0.006832125094466176     -0.01848315760512789     1.0842021724855044E-19   0.02691701037311172
-0.009130694082895784     -0.018026450998217057    -5.421010862427522E-20   0.026565815818279957
-0.008583633585008205     -0.018248178478557645    -5.421010862427522E-20   0.02657621354768147
-0.009156109296839245     -0.01817137620013586     3.2526065174565133E-19   0.026421225956149357
-0.010471384987563618     -0.01667573255802407     0                        0.026930956753833616
-0.009360263566896093     -0.018143987242375967    -3.7947076036992655E-19  0.0263748713588954
-0.009590129412142781     -0.017840238617087834    5.421010862427522E-20    0.026504896869305128
-0.009190618648570487     -0.018368158913783784    2.1684043449710089E-19   0.026295636189115047
-0.010972691717500281     -0.018806846202487862    -2.1684043449710089E-19  0.025313885707534123
-0.011151498242691429     -0.0195669736909063      0                        0.024813898557099173
-0.010642730370513127     -0.017404141856590054    0                        0.026364002853425546
-0.009682702628457523     -0.01827653989035968     -5.421010862427522E-20   0.02618233506096065
-0.009824337876412962     -0.020116821505306116    5.421010862427522E-20    0.02495498912906392
-0.010053062343578029     -0.02002206004951978     -8.131516293641283E-20   0.02493947584543165
-0.04507945816353964      0.007239217450550357     4.0657581468206416E-20   0.018482612759894382
-0.011909484235441508     -0.014686405887846421    1.0842021724855044E-19   0.027665467707367768
-0.007818551965068728     -0.010961790941730644    0                        0.03514175995113057
-0.006972013158179522     -0.01122364066544391     -5.421010862427522E-20   0.035631185177935676
-0.007817392927465824     -0.011293988969130735    3.2526065174565133E-19   0.034526316247396646
-0.006158640637322136     -0.011475231458599768    0                        0.03598731658260404
-0.00506260519310493      -0.01181425499291694     0                        0.03634902491472017
-0.006157140001694301     -0.011905336740916959    1.0842021724855044E-19   0.035083659095952464
-0.008499211058636092     -0.01135072648603541     2.1684043449710089E-19   0.03382415728105789
-0.007039907374189198     -0.01197879625516287     -1.0842021724855044E-19  0.034307742083636905
-0.007816169295076867     -0.011644700857042122    0                        0.03412451343332079
-0.0061555557335448985    -0.012359412391945584    0                        0.03445065432721836
-0.009476782856608839     -0.010929989322138664    5.421010862427522E-20    0.03332151743918438
-0.008881421123254114     -0.010633026337970879    0                        0.03441265423278975
-0.010095554344149356     -0.012494149010199209    -1.0842021724855044E-19  0.030969650780372514
-0.00888510695004464      -0.012224190459192524    0                        0.03229668805295937
-0.009178709026002183     -0.012888750102097734    0                        0.031334176261222486
-0.009874731245941477     -0.011935941989733058    -1.0842021724855044E-19  0.03175600178610563
-0.010714325831689873     -0.014058308698259754    -1.0842021724855044E-19  0.028993659994854863
-0.009540633175270676     -0.013707954743659675    2.1684043449710089E-19   0.030100657600103217
-0.010468782293626279     -0.013437612186483771    -1.6263032587282567E-19  0.029722542497116988
-0.008434940782617386     -0.013208860545102667    0                        0.03157452355659583
-0.0073463363102005165    -0.012672389117636202    -1.0842021724855044E-19  0.03299930930599082
-0.008132168776402045     -0.0124434992181326      0                        0.03276459399969396
-0.010351971369273799     -0.012077723247506654    -5.421010862427522E-19   0.031100188087931264
-0.010566499623591016     -0.011729325586002724    0                        0.031256083044925734
-0.01099944792299178      -0.01359526540277939     0                        0.0291193600612467
-0.011237991929516262     -0.013207865736924573    -1.0842021724855044E-19  0.029276433951355017
-0.010782865607247975     -0.012205735801440291    0                        0.030652254089646017
-0.011478579393304704     -0.013737608552859784    1.0842021724855044E-19   0.028735088029717106
-0.010087151821191246     -0.010673863050020799    0                        0.032964294922414004
-0.0045581446581728965    -0.008983085287237692    -5.421010862427522E-20   0.043986813616218035
-0.0036561450493401487    -0.007844803770564934    0                        0.049708632621613666
-0.005133041404847737     -0.009708578219082869    -5.421010862427522E-20   0.04121807966855731
-0.005519829210739428     -0.008660667594522433    0                        0.043329247060760266
-0.005873506541210923     -0.009665055676460803    0                        0.04018210598546953
-0.007584441378869304     -0.0095644915435412      3.049318610115481E-20    0.03781247713112525
-0.005685389513536775     -0.01016363788776845     -5.421010862427522E-20   0.03908367077937222
-0.0054918387677587565    -0.010676621534296216    -5.421010862427522E-20   0.03821222656712999
-0.005991806499782962     -0.010416083782028452    -5.421010862427522E-20   0.0382584936308451
-0.007591168551858662     -0.00958264160682426     0                        0.03776010396362861
-0.005939653402076648     -0.010084989480368104    -1.0842021724855044E-19  0.038932925719627545
-0.007594797478611367     -0.00957302356029542     1.9735867671025198E-19   0.03777316834277959
-0.007600542560059657     -0.009577756725520943    -1.0079692072326174E-19  0.037758090633144045
-0.004875117783927768     -0.007152856876724864    0                        0.04924372055025865
-0.005156524636669851     -0.007810993604228761    -1.0842021724855044E-19  0.04667353865966879
-0.006677304840312503     -0.007941799152332767    0                        0.043135624835737005
-0.006823990495043132     -0.006780437829013667    2.710505431213761E-20    0.045733035751256576
-0.00631177154041687      -0.006556204064687888    0                        0.0474553644038202
-0.0069128900239924       -0.007962062336323867    0                        0.042546592019889466
-0.007152371885918599     -0.007982660681919891    0                        0.04195420356961097
-0.007204215936956218     -0.008172464686277432    0                        0.04153215365327177
-0.006956482967228529     -0.008064014782485458    -1.3552527156068805E-20  0.04218747620059181
-0.0075603572195548936    -0.009476318073529316    8.470329472543003E-22    0.038047592183442475
-0.006787920111353849     -0.008134020169314636    0                        0.042320386476396576
-0.0036105900873914572    -0.007678024477219531    -6.776263578034403E-21   0.05031120266353678
-0.005963246715804898     -0.0067009489732854964   0                        0.04788734057092142
-0.006716796423720006     -0.006387994268502666    2.710505431213761E-20    0.04679039775061857
-0.004846976133418345     -0.006058991786166888    0                        0.054031168258892176
-0.005316164792009255     -0.006213552194425695    -1.0842021724855044E-19  0.05158795418257043
-0.006014445675440915     -0.005979812840326917    0                        0.05055679054031317
-0.005567946637459221     -0.0054647758057333636   -1.3552527156068805E-19  0.05377960846537444
-0.005997823307796497     -0.006438104549995376    0                        0.04883482359344547
-0.00517531700697328      -0.005492140919769313    0                        0.05516419445074974
-0.006034305133500035     -0.005432272009700456    0                        0.052211467365375644
-0.005342080427916895     -0.005204238933574785    2.710505431213761E-20    0.05588287492286188
-0.0056242933822403356    -0.0052972056936136      -1.0842021724855044E-19  0.054190764801438
-0.005222486407672878     -0.0064921432191144225   -8.131516293641283E-20   0.050869540724446514
-0.006388165398311321     -0.006410898870671712    -2.710505431213761E-20   0.04769562538865159
-0.006649131759617037     -0.005634808564242121    -2.710505431213761E-20   0.0491091177664737
-0.004569726260314034     -0.006537638654210571    0                        0.05268958009938028
-0.007072319724401221     -0.005774215396461155    0                        0.0474682288400477
-0.004475033995260431     -0.007002355308732002    -5.421010862427522E-20   0.050803374342964405
-0.006223784479962749     -0.00652310552149138     -2.710505431213761E-20   0.0477797416464947
-0.009418226133727193     -0.00998109861058337     0                        0.03467254266963517
-0.0077663997930641155    -0.006078293769795794    0                        0.044566813600950946
-0.007599736041487908     -0.00957226203183777     -4.658681209898652E-20   0.03776731718100514
-0.007599083749275628     -0.009567818059902165    9.740878893424454E-20    0.03777737811044227
-0.007610999685364288     -0.009570525173248922    -2.795208725939191E-20   0.03775484779937041
-0.00841475508220861      -0.007610176449428813    1.0842021724855044E-19   0.03999283128671917
-0.008195446323595649     -0.0070920110323558615   1.6263032587282567E-19   0.04142531400966894
-0.009063110371353102     -0.009142059129061832    0                        0.03631883744882879
-0.008806836228661422     -0.008536554821469616    1.0842021724855044E-19   0.037648580651990185
-0.00719075255900418      -0.004706611216409825    -1.3552527156068805E-20  0.04991424391862639
-0.003464366402500301     -6.360059435779014E-4    -1.6940658945086007E-20  0.10696611739803019
-0.003983545035315147     -0.0013143757673097058   -2.710505431213761E-20   0.09140863854909159
-0.0038578137735302206    -0.0015872966644051923   -2.710505431213761E-20   0.0904254436157833
-0.0034700171011087487    -6.237401497606735E-4    5.759824041329242E-20    0.10693556942697321
-0.0041433569814227945    -9.674770002164159E-4    -2.710505431213761E-20   0.09093024279398065
-0.0035344112409425787    -6.566130560913718E-4    -6.776263578034403E-21   0.10547725925215062
-0.004390196837564274     -0.0014340122691435834   0                        0.0834134718170825
-0.004376753039057445     -0.0010866245928448275   -2.710505431213761E-20   0.08600008607955938
-0.00481669686173684      -0.001311213850672158    0                        0.07884927275435219
-0.0025738372842789305    5.756674166288934E-4     0                        0.15737857298720404
-0.0028807654239613465    2.234427304030657E-4     -5.082197683525802E-21   0.1372495343865944
-0.002846731290802957     2.9409912001842936E-4    8.470329472543003E-22    0.13962558348294551
-0.0024303612381214854    3.232865114763374E-4     0                        0.1648874444202551
-0.0026048850741689816    6.302818942737443E-4     -6.776263578034403E-21   0.156076514893721
-0.0026943499220928426    6.104496880672073E-4     3.3881317890172014E-21   0.15150383280359922
-0.0026481437240607588    7.063758312601567E-4     0                        0.15342133115291595
-0.002907681727426438     2.3121129468164762E-4    6.776263578034403E-21    0.13560467633612963
-0.0029007472535840227    2.1901323910389011E-4    -2.202285662861181E-20   0.1359122153331372
-0.0029246365311480526    2.1371756052431838E-4    0                        0.13484049803499526
-0.002891085503836456     2.0201778089358623E-4    0                        0.13615286302769727
-0.002592503626859414     9.789750672379061E-5     -1.3552527156068805E-20  0.1503505778398249
-0.002908583907740327     2.0811975409588146E-4    -1.0164395367051604E-20  0.13537829026525983
-0.0030752710896315193    5.260086219012969E-4     -2.710505431213761E-20   0.12991482515424013
-0.0028858782241131956    7.89277652280534E-4      -2.710505431213761E-20   0.1388377089912487
-0.0027794089102164774    9.372772770711509E-4     -1.3552527156068805E-20  0.14394989625380064
-0.0032246641886212405    3.1834200146797233E-4    -1.3552527156068805E-20  0.12296818017485546
-0.0018890059890780497    6.791953623964847E-4     -6.776263578034403E-21   0.23949268290614484
-0.0020481590954948884    3.494010225846408E-4     0                        0.2102527869886482
-0.0018143800906806743    8.338338702391716E-4     0                        0.24625821184081398
-0.0020224186215896476    4.027399915130208E-4     -3.3881317890172014E-21  0.21294059236312088
-0.001729852882661211     0.0010089897022083287    -6.776263578034403E-21   0.26191790445766105
-0.002662049681856688     -5.8843257165349005E-5   0                        0.14319934006449786
-0.0030583825195900183    -1.2949175890473034E-4   2.710505431213761E-20    0.12402425930695284
-0.003251413272487323     9.036119747052443E-5     -1.3552527156068805E-20  0.12003633292699394
-0.0032701396553505334    -6.924261709346273E-5    -1.3552527156068805E-20  0.11801108374454972
-0.0023193816141203975    4.6614267666571837E-4    0                        0.17897769644877518
-0.002168716013625066     6.600837726682366E-4     0                        0.19522483956469847
-0.002087496915426838     7.646313327557079E-4     1.3552527156068805E-20   0.2061157059625239
-0.002505346782000265     6.370829912500137E-4     0                        0.16440688885179613
-0.0023970160362100468    8.978569008725072E-4     1.3552527156068805E-20   0.1690842666738035
-0.002273717226116477     8.447856916325891E-4     0                        0.18046837395508467
-0.002528439375278385     9.544251315100246E-4     6.776263578034403E-21    0.16094896465842154
-0.0021203523835963112    9.8230826215968E-4       -6.776263578034403E-21   0.19889369229641735
-0.0019070707891286473    9.968810338601359E-4     2.710505431213761E-20    0.22685852224027117
-0.0023432398496725623    9.670791554656432E-4     -1.3552527156068805E-20  0.1714208386513635
-0.0030760937292027748    0.0010670193078438804    2.710505431213761E-20    0.13019575058992136
-0.0031714370925332953    6.95370364167485E-4      2.710505431213761E-20    0.1247793530729545
-0.0032816313260311827    8.894377768679108E-4     1.3552527156068805E-20   0.12057599749632184
-0.002906170820680223     9.927110122531213E-4     -2.710505431213761E-20   0.13741936052064307
-0.003253137875327226     6.037908220894525E-4     2.710505431213761E-20    0.12250079018090758
-0.003309527943287418     0.0011691014739980458    1.3552527156068805E-20   0.11903172988992061
-0.0037949328072146853    8.876395029910949E-4     0                        0.105816055547992
-0.0033693528147049423    6.783693960809207E-4     0                        0.11944903740273974
-0.0034326779564837337    5.260015402632377E-4     -4.0657581468206416E-20  0.11764826608431381
-0.0038017361039076247    9.558425789534817E-4     2.710505431213761E-20    0.10551761434873533
-0.003705179480500303     9.9767764075159E-4       -6.776263578034403E-21   0.10796890269131379
-0.0038446341119174323    9.372561707633838E-4     -6.776263578034403E-21   0.10464088291181717
-0.018236856190685602     -0.012882893447451842    6.776263578034403E-21    0.024968894091804
-0.01623717789188211      -0.012347690644597871    1.0842021724855044E-19   0.02639622147779333
-0.01576753443712049      -0.013875636688910868    0                        0.025870575542830995
-0.015012188903477353     -0.01417930880956823     1.0842021724855044E-19   0.026171152365830862
-0.013564724176605203     -0.013791902905669708    -1.0842021724855044E-19  0.02725568605344133
-0.013224773327820887     -0.014897904808590906    0                        0.02672101994863372
-0.01850927807082316      -0.011119832172044243    -5.421010862427522E-20   0.025494992020744886
-0.015209381153132334     -0.012903119029945332    0                        0.026729541248704684
-0.018310295546420084     -0.012853368569230826    6.776263578034403E-21    0.024935445872167557
-0.01890963160715902      -0.010903478383526038    0                        0.025334432647024643
-0.01829358136716153      -0.012900326941531644    6.776263578034403E-21    0.02492833593401905
-0.018211083571611594     -0.013132103933838811    -6.776263578034403E-21   0.024881303708580493
-0.01842777220365974      -0.01293467355743596     -6.776263578034403E-21   0.024853324705879146
-0.017559674233192903     -0.014962234014443104    -5.421010862427522E-20   0.02446576896317169
-0.01742769770726942      -0.015333021161296952    -2.1684043449710089E-19  0.024362481453724525
-0.018153366224292512     -0.015114191564719185    5.421010862427522E-20    0.02415525974762115
-0.020104259858253606     -0.015613529642224414    0                        0.023116478748805937
-0.019655341718536896     -0.01687476208512871     -1.0842021724855044E-19  0.022866932394618764
-0.022123703106545135     -0.016130413234276213    -5.421010862427522E-20   0.022212488383182915
-0.018132784107405486     -0.015821007820039826    0                        0.023913402457688932
-0.022072649992461828     -0.017883642560340467    1.3552527156068805E-20   0.021782795912739066
-0.02053793955768756      -0.014395109493062587    0                        0.023294792524808365
-0.022141908745063138     -0.015505208289923347    5.421010862427522E-20    0.02238080011596344
-0.014884936597969821     -0.016355289280976994    -1.3552527156068805E-20  0.025077295039405346
-0.014795293636162702     -0.016276595659123358    0                        0.02517158675246426
-0.01559562415107297      -0.014358617461683619    5.421010862427522E-20    0.02573609517341197
-0.016706697083915832     -0.01470008635786527     5.421010862427522E-20    0.025039472147075147
-0.015265370414388042     -0.016202343193847446    0                        0.024973318179656135
-0.021681742818593145     -0.013980920558768057    -1.0842021724855044E-19  0.022939316866533083
-0.021261160271311568     -0.012587751747515044    0                        0.023503054643848678
-0.020815172642355502     -0.013702292828028387    0                        0.023363996615930586
-0.021042649575182724     -0.011863940717458       -5.421010862427522E-20   0.02381220009796671
-0.0252224275540528       -0.015607214371143785    5.421010862427522E-20    0.02134085407586917
-0.024139197796360264     -0.014781526142428347    0                        0.021828343445486557
-0.023861874189540437     -0.014982290187424792    -2.1684043449710089E-19  0.02187384647195366
-0.023496468320602867     -0.014814453356964427    -2.1684043449710089E-19  0.022035916644659825
-0.022403445830809422     -0.013458455061942196    1.0842021724855044E-19   0.022790778088940165
-0.023700259970113234     -0.014446947265051361    0                        0.022048257540892895
-0.025935488911640547     -0.015630826171385028    0                        0.021110138357797383
-0.025402912317077316     -0.013866679974771468    -2.1684043449710089E-19  0.02158540951493975
-0.023095909292115115     -0.015536798376957695    0                        0.022007906206840483
-0.024038698828351843     -0.015568017230654188    0                        0.021705414492535893
-0.02322278094613002      -0.012865310346114735    1.0842021724855044E-19   0.022599073454352865
-0.024302349552632743     -0.013361173682154604    1.0842021724855044E-19   0.022067539546650108
-0.021536697011566127     -0.012090864702178744    5.421010862427522E-20    0.023516548588518198
-0.0231957800356905       -0.017183720561930727    -5.421010862427522E-20   0.021631597540359537
-0.02259936778057116      -0.016233808273497984    0                        0.02200920608974758
-0.031879494244490054     -0.009742116806113539    0                        0.02025372295535959
-0.030555881272379664     -0.010535517901094093    -2.1684043449710089E-19  0.020525414477658058
-0.0329330790196387       -0.01156943395802202     -8.131516293641283E-20   0.01986416426071169
-0.03305714146050898      -0.011784605467194533    -2.710505431213761E-19   0.019814956324552168
-0.03252433167618323      -0.012103982713570712    2.710505431213761E-20    0.019905436752864797
-0.03335135447928669      -0.012294882863193761    0                        0.01971563878436189
-0.03321300044780731      -0.011691180354423174    -1.8973538018496328E-19  0.01979192590342504
-0.03312698388862375      -0.011315850398225531    0                        0.019839616770581794
-0.03168468468092917      -0.013202050416271663    0                        0.019984215156774416
-0.033766790489708196     -0.014107621957554543    0                        0.01946890857922145
-0.030825465071297083     -0.011711836465794528    -2.710505431213761E-20   0.020342744519016902
-0.03142983616052043      -0.012760046048454488    0                        0.02007996808961475
-0.03260748337653936      -0.014802534709535482    0                        0.019612680330447975
-0.032659210405906414     -0.009274738751291802    -2.1684043449710089E-19  0.02011086956086214
-0.030252188944501504     -0.010717557387373493    2.1684043449710089E-19   0.020585355055319464
-0.038441790617383884     -0.011985624330848843    2.710505431213761E-20    0.01890594469767568
-0.036743268668613174     -0.011189353723422684    1.0842021724855044E-19   0.019186063409212264
-0.03488588684515568      -0.010318609277725528    0                        0.01957389196707806
-0.035992312720868766     -0.01192562348782631     0                        0.01925770344263949
-0.034532384915511236     -0.010152886840963365    0                        0.01965690647600945
-0.03423869214337183      -0.010685547753320087    0                        0.019669987312217245
-0.034701239537259794     -0.010232046237357243    1.3552527156068805E-20   0.01961338295741473
-0.03358743296126157      -0.011866715092225127    2.710505431213761E-20    0.019711485197794833
-0.03426387378836517      -0.013620259943457133    -5.421010862427522E-20   0.01942191502455435
-0.035255029579160685     -0.012648487840488614    -1.0842021724855044E-19  0.01932753541346223
-0.03474002968780271      -0.010401305571168806    0                        0.019592443016271513
-0.035080941795157305     -0.010162266437094412    1.3552527156068805E-20   0.019554350531896737
-0.0347992326681529       -0.010157449584119318    -1.3552527156068805E-20  0.019599450189381938
-0.03700886521602094      -0.008475380734453293    -6.776263578034403E-21   0.019304270963859553
-0.03690693729012179      -0.008427596711686825    -6.776263578034403E-21   0.01932662987455272
-0.03472250466001476      -0.010014750608602387    1.3552527156068805E-20   0.01962372356540414
-0.033840917294863576     -0.008375171830416913    -1.0842021724855044E-19  0.019906942205146678
-0.034966836084667566     -0.007518073248387852    -2.1684043449710089E-19  0.019722317902852296
-0.028997395419216185     -0.012368425181467056    0                        0.020733280712144014
-0.029251782708327935     -0.013715394605523883    1.0842021724855044E-19   0.020505446944818297
-0.029515177455644092     -0.012529046584545817    5.421010862427522E-20    0.02058425757076994
-0.028226144589594854     -0.013383120531843755    0                        0.020802356963071283
-0.029239166767048172     -0.012050338959608624    0                        0.020707060959625948
-0.0295958083566426       -0.012165879472050455    0                        0.020607361829349635
-0.029779208193162175     -0.011339834020044766    -2.710505431213761E-20   0.02064705648292335
-0.031206601797439615     -0.013053744105639888    0                        0.02010063799188217
-0.031415107837199654     -0.014416243023826348    -1.0842021724855044E-19  0.01991431266322531
-0.030416813983067108     -0.014092827620689618    -2.1684043449710089E-19  0.020158851835071184
-0.01966497143709898      -0.010327854442535402    0                        0.02505970216338059
-0.022127757018324416     -0.009288630851879285    -2.1684043449710089E-19  0.023915951831462327
-0.02143687227836234      -0.008977537002802728    3.2526065174565133E-19   0.024363215849359358
-0.02147856239538229      -0.010829379030974766    -5.421010862427522E-20   0.023856381230375465
-0.022647600926708325     -0.008054873628773345    0                        0.02389829533866847
